content,rating,content_clean,content_clean2,content_token
"Hàng chính hãng, nguyên seal, rẻ so với mua bên ngoài, tiếc là ko chuyển tiền sẳn qua ví moca nên bị huỷ 1 đơn ban đầu, đặt lại thì mất mã moca 1tr5!",5,hàng chính hãng nguyên seal rẻ so với mua bên ngoài tiếc là không chuyển tiền sẳn qua ví moca nên bị hủy đơn ban đầu đặt lại thì mất mã moca tr5,hàng hãng nguyên seal rẻ so mua bên ngoài tiếc không chuyển tiền sẳn qua ví moca hủy đơn ban đầu đặt mất mã moca tr5,hàng hãng nguyên_seal rẻ so mua bên ngoài tiếc không chuyển tiền sẳn qua ví moca hủy đơn ban_đầu đặt mất_mã moca tr5
"good, rất tốt, đủ 25 từ là đc nhận Astra : ))",5,god rất tốt đủ từ là được nhận astra,god tốt đủ astra,god tốt đủ astra
Giao hàng nhanh chóng. Hàng chính hãng VN/A luôn.,5,giao hàng nhanh chóng hàng chính hãng việt nam anh luôn,giao hàng nhanh chóng hàng hãng việt nam anh,giao hàng nhanh_chóng hàng hãng việt_nam anh
"giao hàng nhanh chóng, hàng chính hãng giá tốt, màu đỏ quá đẹp đang chờ xem bên shop back có hoàn tiền ko  hàng nguyên seal chuẩn chính hãng",5,giao hàng nhanh chóng hàng chính hãng giá tốt màu đỏ quá đẹp đang chờ xem bên cửa hàng back có hoàn tiền không hàng nguyên seal chuẩn chính hãng,giao hàng nhanh chóng hàng hãng giá tốt màu đỏ đẹp đang chờ xem bên cửa hàng back hoàn tiền không hàng nguyên seal chuẩn hãng,giao hàng nhanh_chóng hàng hãng giá tốt màu đỏ đẹp đang chờ xem bên cửa_hàng back hoàn tiền không hàng nguyên_seal chuẩn hãng
"Tiki mãi đỉnh, lun tin dùng mua đồ công nghệ ở tiki, đang xài thấy tốt, sau này sẽ đánh giá thêm
hàng nguyên sefl nguyên kiện xịn xò đẹp đẽ hết nấc",5,tiki mãi đỉnh lun tin dùng mua đồ công nghệ ở tiki đang xài thấy tốt sau này sẽ đánh giá thêm hàng nguyên sefl nguyên kiện xịn xò đẹp đẽ hết nấc,tiki mãi đỉnh lun tin dùng mua đồ công nghệ ở tiki đang xài tốt đánh giá thêm hàng nguyên sefl nguyên kiện xịn đẹp đẽ nấc,tiki mãi đỉnh lun tin dùng mua đồ công_nghệ ở tiki đang xài tốt đánh_giá thêm hàng nguyên sefl nguyên_kiện xịn đẹp_đẽ nấc
"Sản phẩm tốt, thời gian giao hành nhanh",5,sản phẩm tốt thời gian giao hành nhanh,sản phẩm tốt gian giao hành nhanh,sản_phẩm tốt_gian giao_hành nhanh
"Máy full box, nguyên seal, giao hàng nhanh, đóng gói cẩn thận.
Mình săn được sale Black Friday và mã Moca nên mua được giá 23 triệu.

Cảm ơn Tiki có nguồn hàng khi các nơi khác không có màu hồng.",5,máy ful box nguyên seal giao hàng nhanh đóng gói cẩn thận mình săn được sale black friday và mã moca nên mua được giá triệu cảm ơn tiki có nguồn hàng khi các nơi khác không có màu hồng,máy ful box nguyên seal giao hàng nhanh đóng gói cẩn thận săn sale black friday mã moca mua giá triệu cảm ơn tiki nguồn hàng nơi khác không màu hồng,máy ful box nguyên_seal giao hàng nhanh đóng_gói cẩn_thận săn sale black friday_mã moca mua giá triệu cảm_ơn tiki nguồn hàng nơi khác không màu hồng
"Dùng iPhone mới rất thích, cảm giác nhẹ hẳn iPhone cũ. iOS 13 nhanh gọn. Tiki giao hàng chính hãng, xuất hóa đơn GTGT công ty, cẩn thận cấp mã OTP để xác nhận với Shipper mình đúng là chủ nhân của đơn hàng. Không lo bị mất iPhone.",5,dùng iphone mới rất thích cảm giác nhẹ hẳn iphone cũ ios nhanh gọn tiki giao hàng chính hãng xuất hóa đơn gt công ty cẩn thận cấp mã otp để xác nhận với shiper mình đúng là chủ nhân của đơn hàng không lo bị mất iphone,dùng iphone thích cảm giác nhẹ hẳn iphone cũ ios nhanh gọn tiki giao hàng hãng xuất hóa đơn công ty cẩn thận cấp mã otp xác shiper đúng chủ nhân đơn hàng không lo mất iphone,dùng iphone thích cảm_giác nhẹ hẳn iphone cũ ios nhanh gọn tiki giao hàng hãng xuất_hóa đơn công_ty cẩn_thận cấp_mã otp xác shiper đúng chủ_nhân đơn hàng_không lo mất iphone
"Hàng như mô tả, đóng gói kĩ càng, giao đúng hạn.",5,hàng như mô tả đóng gói kĩ càng giao đúng hạn,hàng mô tả đóng gói kĩ càng giao đúng hạn,hàng mô_tả đóng_gói kĩ càng giao đúng hạn
"Nhận hàng sớm hơn 1 tuần 
Rẻ hơn các cửa hàng bên ngoài offline
Hàng VN/A new 
Hiện đang sàu thấy rất Ok
Mau đồ điện tử trên tiki nhiều rồi nên cũng yên tâm.",5,nhận hàng sớm hơn tuần rẻ hơn các cửa hàng bên ngoài ofline hàng việt nam anh new hiện đang sàu thấy rất ok mau đồ điện tử trên tiki nhiều rồi nên cũng yên tâm,hàng sớm tuần rẻ cửa hàng bên ngoài ofline hàng việt nam anh new hiện đang sàu ok mau đồ điện tử tiki yên tâm,hàng sớm tuần rẻ cửa_hàng bên ngoài ofline hàng việt_nam anh new hiện đang sàu ok mau_đồ điện_tử tiki yên_tâm
Ok nguyên đai nguyên kiện,5,ok nguyên đai nguyên kiện,ok nguyên đai nguyên kiện,ok nguyên đai_nguyên kiện
giao hàng đúng hẹn  đóng gói cẩn thận. hàng chính hàn vn a,5,giao hàng đúng hẹn đóng gói cẩn thận hàng chính hàn việt nam anh,giao hàng đúng hẹn đóng gói cẩn thận hàng hàn việt nam anh,giao hàng đúng hẹn đóng_gói cẩn_thận hàng hàn việt_nam anh
"Lần thứ 2 mua đồ táo trên tiki rồi, màu hồng cưng lắm, từ 6s+ lên 13 là cả 1 chân trời mới. Mà sao đt tự kích hoạt ngày mua hàng luôn, ko cần liên hệ apple Việt Nam! Như airpods, đỡ ghê hehe",5,lần thứ mua đồ táo trên tiki rồi màu hồng cưng lắm từ s lên là cả chân trời mới mà sao điện thoại tự kích hoạt ngày mua hàng luôn không cần liên hệ aple việt nam như airpods đỡ ghê he,thứ mua đồ táo tiki màu hồng cưng lắm s lên chân trời sao điện thoại tự kích hoạt mua hàng không cần liên hệ aple việt nam airpods đỡ ghê he,thứ mua đồ táo_tiki màu hồng_cưng lắm s lên chân_trời sao điện_thoại tự_kích_hoạt mua hàng_không cần liên_hệ aple việt_nam airpods đỡ ghê_he
"Giao hàng nhanh thần tốc, máy đẹp nguyên seal. Màu xanh blue mình rất ưng. Anh shipper thân thiện. Cảm ơn tiki. Luôn tin tưởng vào chất lượng dịch vụ của Tiki.",5,giao hàng nhanh thần tốc máy đẹp nguyên seal màu xanh blue mình rất ưng anh shiper thân thiện cảm ơn tiki luôn tin tưởng vào chất lượng dịch vụ của tiki,giao hàng nhanh thần tốc máy đẹp nguyên seal màu xanh blue ưng anh shiper thân thiện cảm ơn tiki tin tưởng vào chất lượng dịch vụ tiki,giao hàng nhanh thần_tốc máy đẹp nguyên_seal màu xanh blue ưng anh shiper thân_thiện cảm_ơn tiki tin_tưởng vào chất_lượng dịch_vụ tiki
"Máy mã VN/A, mở máy kích hoạt bảo hành đủ không thiếu ngày nào. Giao hàng đúng hạn. Hiện tại hài lòng về sản phẩm",5,máy mã việt nam anh mở máy kích hoạt bảo hành đủ không thiếu ngày nào giao hàng đúng hạn hiện tại hài lòng về sản phẩm,máy mã việt nam anh mở máy kích hoạt bảo hành đủ không thiếu giao hàng đúng hạn hiện tại hài lòng sản phẩm,máy_mã việt_nam anh mở máy_kích_hoạt bảo_hành đủ không thiếu giao hàng đúng hạn hiện_tại hài_lòng sản_phẩm
"Giao hàng nhanh, đóng gói cẩn thận, cho kiểm tra hàng khi nhận , chất lượng tuyệt vời",5,giao hàng nhanh đóng gói cẩn thận cho kiểm tra hàng khi nhận chất lượng tuyệt vời,giao hàng nhanh đóng gói cẩn thận kiểm tra hàng chất lượng tuyệt vời,giao hàng nhanh đóng_gói cẩn_thận kiểm_tra hàng chất_lượng tuyệt_vời
"Máy rất đẹp , giao hàng rất nhanh chóng do mua trên tikinow. Chế độ bảo hành thì mua tiki trading là an tâm rồi. Hàng chính hãng. Để dùng thời gian xem chất lượng thế nào rồi đánh giá tiếp.",5,máy rất đẹp giao hàng rất nhanh chóng do mua trên tikinow chế độ bảo hành thì mua tiki trading là an tâm rồi hàng chính hãng để dùng thời gian xem chất lượng thế nào rồi đánh giá tiếp,máy đẹp giao hàng nhanh chóng do mua tikinow chế độ bảo hành mua tiki trading an tâm hàng hãng dùng gian xem chất lượng thế đánh giá tiếp,máy đẹp giao hàng nhanh_chóng do mua tikinow chế_độ bảo_hành mua tiki trading an_tâm hàng hãng dùng gian xem chất_lượng thế đánh_giá tiếp
"Hàng nguyên seal, giao hàng nhanh
Cảm ơn Tiki.😍",5,hàng nguyên seal giao hàng nhanh cảm ơn tiki tích cực,hàng nguyên seal giao hàng nhanh cảm ơn tiki tích cực,hàng nguyên_seal giao hàng nhanh cảm_ơn tiki tích_cực
"Giao hàng rất nhanh, đúng sản phẩm và đóng gói rất kỹ. Mua hàng giá trị nên mua trên Tiki Trading",5,giao hàng rất nhanh đúng sản phẩm và đóng gói rất kỹ mua hàng giá trị nên mua trên tiki trading,giao hàng nhanh đúng sản phẩm đóng gói kỹ mua hàng giá trị mua tiki trading,giao hàng nhanh đúng sản_phẩm đóng_gói kỹ mua hàng giá_trị mua tiki trading
Khung viền màn hình không thật sự sát với màn hình khi đem so với hàng còn nguyên seal của Cellphones.,3,khung viền màn hình không thật sự sát với màn hình khi đem so với hàng còn nguyên seal của celphones,khung viền màn hình không thật sự sát màn hình đem so hàng nguyên seal celphones,khung viền màn_hình không thật_sự sát màn_hình đem so hàng nguyên seal celphones
"Hàng VNA, imei check ok. Máy nhìn gọn và xịn xò. Rất rất ưng. Mua trả góp không mất phí chuyển đổi, lại còn được giảm thêm 320k do có voucher.",5,hàng vna imei check ok máy nhìn gọn và xịn xò rất rất ưng mua trả góp không mất phí chuyển đổi lại còn được giảm thêm không do có voucher,hàng vna imei check ok máy nhìn gọn xịn ưng mua trả góp không mất phí chuyển đổi giảm thêm không do voucher,hàng vna imei check ok máy nhìn gọn xịn ưng mua trả_góp không mất_phí chuyển_đổi giảm thêm không do voucher
"Rất nhiều lần mình mua đồ điện tử trên Tiki và đều rất ưng. Sản phẩm iPhone thì khỏi cần review nữa.
Tiki giao hàng nhanh, đóng gói cẩn thận.",5,rất nhiều lần mình mua đồ điện tử trên tiki và đều rất ưng sản phẩm iphone thì khỏi cần review nữa tiki giao hàng nhanh đóng gói cẩn thận,mua đồ điện tử tiki đều ưng sản phẩm iphone khỏi cần review nữa tiki giao hàng nhanh đóng gói cẩn thận,mua đồ điện_tử tiki đều ưng sản_phẩm iphone khỏi cần review nữa tiki giao hàng nhanh đóng_gói cẩn_thận
"Lần đầu mua điện thoại trên tiki mình cũng hơi lo lắng nhưng nhận hàng rất ok,đến nay sử dụng hơn 10 ngày mình rất hài lòng, giá mua tốt hơn ở cửa hàng nhiều. Thanks Tiki.",5,lần đầu mua điện thoại trên tiki mình cũng hơi lo lắng nhưng nhận hàng rất ok đến nay sử dụng hơn ngày mình rất hài lòng giá mua tốt hơn ở cửa hàng nhiều cảm ơn tiki,đầu mua điện thoại tiki hơi lo lắng hàng ok đến nay sử dụng hài lòng giá mua tốt ở cửa hàng cảm ơn tiki,đầu mua điện_thoại tiki hơi lo_lắng hàng ok đến nay sử_dụng hài_lòng giá mua tốt ở cửa_hàng cảm_ơn tiki
"cùng 1 vị trí trong nhà, thì iphone không kết nối được wifi, trong khi cái HTC android cũ lại bắt được sóng. Xưa giờ iPhone nào cũng bị. Chụp hình đẹp sáng đó, nhưng mà cái vấn nạn iPhone wifi bắt sóng kém quá.",5,cùng vị trí trong nhà thì iphone không kết nối được wifi trong khi cái htc android cũ lại bắt được sóng xưa giờ iphone nào cũng bị chụp hình đẹp sáng đó nhưng mà cái vấn nạn iphone wifi bắt sóng kém quá,cùng vị trí nhà iphone không kết nối wifi cái htc android cũ bắt sóng xưa giờ iphone chụp hình đẹp sáng đó cái vấn nạn iphone wifi bắt sóng kém,cùng vị_trí nhà iphone không kết_nối wifi cái htc android cũ bắt sóng xưa giờ iphone chụp hình đẹp sáng đó cái vấn_nạn iphone wifi bắt sóng kém
Hàng dùng tốt. Màn hình hơi ám vàng nhẹ.,5,hàng dùng tốt màn hình hơi ám vàng nhẹ,hàng dùng tốt màn hình hơi ám vàng nhẹ,hàng dùng tốt màn_hình hơi ám_vàng nhẹ
Điện thoại chính hãng nguyên seal giá tốt,5,điện thoại chính hãng nguyên seal giá tốt,điện thoại hãng nguyên seal giá tốt,điện_thoại hãng nguyên_seal giá tốt
"Mua được giá tốt, áp dụng mã moca thù còn tầm 21tr5 giá khá ổn so với ngoài hàng. Màu xanh này khá đẹp. Đặt hàng lúc 12h trưa thì 2h chiều đã ship, đúng nghĩa giao siêu tốc",5,mua được giá tốt áp dụng mã moca thù còn tầm tr5 giá khá ổn so với ngoài hàng màu xanh này khá đẹp đặt hàng lúc h trưa thì h chiều đã giao hàng đúng nghĩa giao siêu tốc,mua giá tốt áp dụng mã moca thù tầm tr5 giá ổn so ngoài hàng màu xanh đẹp đặt hàng lúc h trưa h chiều giao hàng đúng nghĩa giao siêu tốc,mua giá tốt áp_dụng mã moca_thù tầm_tr5 giá ổn so ngoài hàng màu xanh đẹp đặt_hàng lúc h trưa h chiều giao hàng đúng nghĩa giao siêu_tốc
"Hài lòng nhé cả nhà.có điều sao ko thấy cục sạc,tai phone gì cả.mua tặng người yêu cũ để được nâng cấp thành người yêu mới chứ mình chưa có duyên sở hữu lâu dài!",5,hài lòng nhé cả nhà có điều sao không thấy cục sạc tai phone gì cả mua tặng người yêu cũ để được nâng cấp thành người yêu mới chứ mình chưa có duyên sở hữu lâu dài,hài lòng nhé nhà điều sao không cục sạc tai phone mua tặng yêu cũ nâng cấp thành yêu chứ duyên sở hữu lâu dài,hài_lòng nhé nhà điều sao không cục sạc tai_phone mua tặng yêu cũ nâng_cấp thành yêu chứ duyên_sở_hữu lâu_dài
"máy chính hãng, siêu đẹp, siêu ưng, đóng gói kĩ cẩn thận, máy nguyên seal, chưa kích hoạt, lúc đặt hàng cũng hơi lo mà nhận xong thì thấy rất hài lòng nhé. giá mình mua là 22tr790",5,máy chính hãng siêu đẹp siêu ưng đóng gói kĩ cẩn thận máy nguyên seal chưa kích hoạt lúc đặt hàng cũng hơi lo mà nhận xong thì thấy rất hài lòng nhé giá mình mua là tr790,máy hãng siêu đẹp siêu ưng đóng gói kĩ cẩn thận máy nguyên seal kích hoạt lúc đặt hàng hơi lo xong hài lòng nhé giá mua tr790,máy hãng siêu_đẹp siêu_ưng đóng_gói kĩ_cẩn_thận máy nguyên seal_kích_hoạt lúc đặt_hàng hơi lo xong hài_lòng nhé_giá mua tr790
